,Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
2499,Happy Birthday for July 24th! :) http://t.co/0YwJ3Efsjg #superheroes #scififan @RealLyndaCarter @AnnaPaquin @EmilyBett,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,@Nigella_Lawson Lemons  bought for yogurt pot cake. Discovered yogurt out of date!  lemon version of liquorice pud possible do you think? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,@concertina226 I am trusting enough to believe you and I salute you! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,@robinrimbaud I'm also moving tomorrow. Good luck with it all :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,@simonwaugh You're welcome :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,Tell him that I'm here. :) http://t.co/IDT0YCr8NP,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,"Made Cajun chicken with spiced Couscous for dinner! So yum :)
#cajunchicken #couscous #food #dinner… https://t.co/kkTgTf0qVG",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,@Hell_enaDaVex true shit :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,@cultofengineer Glad :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,congratulation once again... INFINITE deserved it... :D fighting for Mubank today. I'll always support INFINITE ^^ https://t.co/9ZkFNrObsC,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,@3F_Bildideen gern :) @UllaNeuhaus @HeimlichUte @LRVertriebspart @vivadihotel @wellpresso @IhrWellnessTipp @bad_deluxe @Zaubermaus57,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,@JessicaTM23 happy belated birthday cikaaa☺wish you all the best o:) maaf telat ngucapinnya :D,Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2511,@zavvi @b9scottuk @gkm86 maaaaaay have just pre-ordered :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,@stelcoco Larry is real :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/a7adI6uFtX.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x16",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,@kawaiinekolaura tuesday :)))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,"After a long day/week, #Viparita #Karani (#LegsUpTheWall) is the perfect pose to unwind... EnJOY!!! :-) http://t.co/VGoOFhLeqr",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,@marilynemy_ good night :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,@DeMusliM jesus :D what is going on ? first you get robbed and now this ....,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,"This is Coco, she does like to be comfy :) http://t.co/1hQv6UiOe8",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,"Oh, the beauty of the world under water :)

http://t.co/JruoM8s53X",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,"But yeah if you call me ""jalulu"" don't even continue to talk to me @ all cause I hate you :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,Off to the USA! Rosh and I on our travels again :) (@ Glasgow International Airport (GLA) - @gla_airport) https://t.co/FS71kc8FZe,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,"@neskaife yes he is avail here :D
wanna join?",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,"@xlaurajaynex I am :) also, I'm super late sending your presents but it's going out next day delivery today! x",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,@BhaktisBanter #FlipkartFashionFriday Im Sure This Dress Will Suit Perfect To Pallavi :) http://t.co/u2V5zAzKdE,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,"Welcome :) ""@miss__rizzy: In Nairobi for #HRDsTellObama a regional civil society dialogue on human rights in the region.""",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,"To all our students around the globe,

WE MISS YOU!! 

Enjoy your summer and we'll see you soon!  :-)",Positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2528,@mixbad Happy birthday hajur :) :),Positive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,@magicbricks Yayy! :D Thanks ;) #GOHF,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,@savkra wow. So much hate came your way for speaking truth. Must've hit a nerve. :) keep speaking out.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,prelims exam tomorrow :-) #costacc  @AcctncyProblems http://t.co/DF1aXAAzg2,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,Goodnight :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,Well I made it 13 weeks NWB is officially over today!! :D Now I just have to wait till Monday so I can start the long road to walking again.,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,@mrslatrisha @KFerrellWriter http://t.co/KmhdqcIWdm :)  -Mary,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,How every day off shud begin :-) https://t.co/KjAfQo0Swq,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,@alxh enjoy :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,@Miss_Wisconsin That was cold. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,In glad that lasted ONE day :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,@Its__Tatiii You too girl hmu sometime :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,"@liftingcoolstuf @LUCYLucyprior @acosta_uk No worries. Thanks too for the follow. We hope you have a great day, not long till the weekend :)",Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2541,@ArrieBar @BBlogRT @FemaleBloggerRT Love it all :) wow!! Picked up a Cala brush myself the other day!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,Sometimes it's all about choosing between your ego and your relationship. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,Wherever you are I'll always make you smile :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,Sooooooooo happy for my grades :D,Positive,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2545,"@lovingjeonboram I really like their interaction. How Sunny offers her help to her dongsaeng, Chorong. And the friendship among idols. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,@fivedorkz thanks for the ffs :) x,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,Many thanks to all :) via @ManoharRpm,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,Most Impressive...........what were you doing when you were 13? Now don't you feel bad about yourself? :) https://t.co/P14278cGy8,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,@MaxivisionEye Many thanks to all :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,@SpazzyTsukihara awww but i was going to ask for a dragon duck with mix of a cheetah :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,WAGGA WAGGA FOR PHASE 2 COURSEWORK - COMING AT YOU @UNSWRCS  !!! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,"@Taaliah76 No problem at all, you too :) Lorna",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,"Just a bit to big to scan so will add them to the pile :)
Eye 10""x12"" Oil on Canvas pad.
#painting #canvas http://t.co/SEdkSLbZPH",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,"@MhmmdIqbale Happy Birthday Iqbal, Wish You All The Best :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,ima leave this. right. here. :-) http://t.co/VlGObizVhd,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,@altournative it was nice knowing you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,#ff Likewise ur hon :)@whittakerdesig1 @HackOldham @CllrJimMcMahon @FPharmacyUK @PB_Furniture @abcdiagnosis,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,@Skye5SOS we are friends again now :) hahaha,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,I'm playing Brain Dots : ) #BrainDots http://t.co/Y8LKMKSABv http://t.co/DWFUfPcfrb,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,@needledesign Great work Matt :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,"That ""@Real_Liam_Payne thanks bro ! 😀 x"" is my everything :-)",Positive,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,@nidhi_budha Aja besi chati phulani swasa bahari jiba !! :p But Congrats :) Keep spreading the smiles like you always do with you tweets !!,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,Mumbai &amp; gujarat rain distrubed collection otherwise BB week should have been 190cr+ inspite of that BB is highest record holder till now :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,@froggydarren lol my whole family threatens to do that on a daily basis :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,"Happy Friday everyone! Don't let the rain get you down, why not escape to the beach in #VR @RelaxationVR we need you today :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,@OrbaniDiana ok good to hear. Keep it up! :-),Positive,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,pamper day :) (@ Great Cuts Angelo Justin in Quezon City) https://t.co/pWvwQ8xg1C,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,I've gotta go home and put on my sweatpants and hold my breath until I die :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,"@sothcott @realmartinkemp lovely guy, isn't he? :-) ...and he looks like James Bond in @AgeofKill!",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,"@Stijneman happy tripping, Farbridges! :-)",Positive,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2571,Smile like you mean it :) ##SegalaKataKata,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,The Nixus adventure has begun :-) time to make some flint tools haha,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2573,"@niamhie_c Hi! I see u like FourFiveSeconds and think u might like ""Deaf Ears"" https://t.co/hQZ1o7s7dk .Plz let me know what u think :)",Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2574,@bbc PICK ME PLEASE! :) http://t.co/SOv2AdwnBd,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,@JellyBabyMom2 haha! Thank you! :) 🍰,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,"@EmmaJayneHall @DarkCorb77 oh right. That's a good idea, instead of having to do them separately :)",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,"@SimoneWarner ... he´s attacked, criticised for every gesture, word, pedal stroke. one must be attentive and notice little things :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2578,@peter_osoro me too :-) ^Caro,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,@angie_1D_95 THANK YOU!:) http://t.co/77HK8SVBFh,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,@RichyCee93 £20 deposit to secure one :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2581,@niikkooyy I love you more! :),Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,@HelenAnderz travel in style :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,i don't know what helped me more to get awake ... the shock when i spilled my coffe or the rest of the coffe :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,@lDreeriksenl  happy birthday with chocolate lovers cake.....tenerina!!!! Auguri from Italy :) best wishes :) http://t.co/AkNaojdLJJ,Positive,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2585,@Pri_More @jemappelleallie @MonicaBouma @bettyaz @Carlsss82 @gizmo197654 @MichaelKilbey @MajaPastora Ohh I hope so :) Till then... #hugs,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,@WeAlwaysChillin This sounds nice :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,Vyapam received ISO certification :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,"me: knows exactly what i want and how to get it
me: is paralyzed by my anxiety and sadness
me: lol :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2589,Get more at http://t.co/aady6CDfB2 :) http://t.co/aXu8Gidwv3,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,"@Okami_Kai @SlyCat Yup, got about 12 of the books so far :D",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,so cool :) http://t.co/tLYxMxe8J6,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,@MegAnDrewsGlobe @outboundapp thanks for sharing! Enjoy the app! Wishing you a wicked weekend :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,#PBB737Gold ONE DIRECTION :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,@GL_Advocaten Visit my blog http://t.co/UzOAqroWKx thanks :D,Positive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,@WickedPill @jimmyurine you're welcome :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,"Follow me, follow back mention ! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,@OTRADaily Hey it'd be great if you share my blog.. I started writing blogs :) check it out and let me know how's it https://t.co/gGs070b6BH,Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2598,"Finished our development testing out in Spain , next up are the official tests. Who is excited for season 2 ??:) http://t.co/FxQ4P0bMH7",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,"@natsu1725 @co_media_ 
I want to make someone happy. thats my def for Happiness :) 

@AdeccoWaytoWork #KunoriforCEO #CEO1Month",Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2600,Bantime: -1 :) #fail2ban,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x15",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,That awkward moment when you feel that you got abs Because you can't stop laughing reading @ExcuseThePuns_ 's tweets :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2603,"Galing ni founder ♥ loveyaaaah ⅛ :))
-⅞ ∞",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,@paulmaxey If you don't as you don't get! Just follow this link to find the code  http://t.co/paVK9szuWU  :) Enjoy! -Tom,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,@NiallOfficial gn love u see u in 2 days :),Positive,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2606,@ARNS_UK thank you lovely specialist breathing people :)),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2607,@tylergarposeys done bb :) aw this is so sweet thank you babyyy,Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2608,Fav for a Dm :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,@usher ... please follback :) I love ur voice .. and all about u ... :) hehehehe &lt;3,Positive,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2610,@AcneSkinSite It always amazes me how people forget to drink water! Drink water people :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,@LowBatteryDC #DJStruthMate Re-cap show starts at 11am UK time today. http://t.co/Dg3wJiZdLP Featuring y'all :) #URock !,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,@86_Siwonie thank you oppa :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2613,@BeSameerKapoor Same here Sunny :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,I see Flickr Pro is back :-),Positive,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2615,@stylesrose94 thanks :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,@sheeraulo94 sure :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,@JosefinUtas tack! :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,"If you see #ZephBot , this is a bot :p",Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2619,"Hhahahahaha!!!!!!!! Just blew upp the entire The las Vegas strip!!!!!!!!!! :D :D :D :D Fuck Youuuuuuu, VEGAS!!!! hahahaHahhaha",Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,@cpeluso wishing you a happy Friday :) xxx,Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2621,@moiraP47 @PloppiPlop Thanks for the retweets - have a cool weekend :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,@celinaadame probs still wondering around Callie's bc the poor puppy had a terrible owner :-) #callinganimalabusehotlineasap,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,"@septiancina look we made our final design, hope you like it :) https://t.co/EXt098Yq1b",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,"And number two of the week done, Gorefiend Mythic live :) https://t.co/92qDj6GfJy",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,@THExDOGFATHERx YOU ROCK! Thank you so much for the mention :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,@TheWestSamurai Ok! Your reminder is set for 9:00am. Reply to this if you want to change the time :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2627,Have to be up in 4 hours :)))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,"▪️bea miller lockscreen▪️
rt/fav if you want it
mbf so we can dm it to you :)
-keesh http://t.co/Eh5pSfOOYJ",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2629,yesterday's groupie with bebe &amp; sizams :) @raraloqz @cLaudineSimple http://t.co/1yEMP1F5VI,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,Sore :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,"@WforWoman 
A4. I would love to Gift My Sis this Blue KURTA as Blue is Her Fav. Color :))
#WSaleLove http://t.co/Y5Vhh0GMZX",Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,Thanks for following @jabawack! You are most welcome. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,Thanks #TopNewFollowers @abnerdacon @Ellynedesign @carecontour Happy to connect :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,"Dont b stupid @sleekyskillz: Head Needed urgently ... pls apply within! :-)""",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,@IsaiahPander I'd like that! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,@Selinabelly Kindly check your email. We're done sending invoices since kanina pong umaga :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,@UrAPeasant @TweetDeck Hey Jay! What browser do you typically use? :)  -Mary,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,@ForTaoBR follow back me pleasse :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,@FnaticYellOwStR thank you for making a dream come true. Saturday sushi? ;) :D http://t.co/bbm7A6FlXd,Positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2640,"Leeteuk Oppa,Miss You :)
My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,Pearl Thusi :) https://t.co/hqiYij5IOs,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,@niggalipsbrina that's what u get for pouring milk first :-)))))))),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,@charloc71 You can get the TGV from Paris Austerlitz down to Blois which is 12 miles away from Chateau des Marais and then get a taxi :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,@bekazt :-) i read about today and I'm so excited !!,Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,@yayanijadeepal hello yaya. :) #TRMDHesitant,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x14",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,Hmmmm delicious chicken curry this Friday - thanks noms :) http://t.co/vVmvfFOJa7,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,@EnjiNight  Nice Enji..... good job    :-),Positive,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,dear haters :) https://t.co/BxqZP6MXgr,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,"hi! @sisoment to enter, purchase a specially-marked First Choice Custard pack &amp; enter via SMS through on-pack instructions :) good luck!",Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,@stephbranton..That's the best one... :)♡,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2652,"@TnmntTiles Our tiles, while a nice green, are boring - but I love the original glass door the guy downstairs has :) http://t.co/fxgpk8hNiC",Positive,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,"@wishinguponstar We couldn't have said it better ourselves, Kelly! So glad you're enjoying your nibbles :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,@paulsouthcott Morning! :) @mikesouthcott @JSouthcott1994 @GrahamTownsend @MrLePoullain @DSouthcott @mattwalsh91,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,"@VisitJordan I will visit the Greek ruins in Petra, When you have my back. :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,shadowplaylouis we recently got this mutual and I'm really loving your tweets and everything your about so yay that's exciting :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,Hey @thebeautyjo r u a camera? cuz everytime I look @ u I smile :) #liveonstreamate http://t.co/gHeHG8X8ij,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,"@BoltonLani Woohoo! Welcome aboard, Lani - great to have you grazing with us :)",Positive,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2659,Ah it looks fab @mrsekj - Pride of place! #BristolArt :) https://t.co/kbSyqYwKEF,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,Well apparently i'm not sleeping seeing as it's already starting to get light out ha ha ha :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,@adventurein_you thank you for the follow :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2662,"@DaveHShaw Hi Dave, please contact our in-App support chat so that we can ensure you get it on time! :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2663,@PentonLibrary Was your first item to edit your list? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,@sodakite well... screw those guys! u keep smiling :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,"@endangered2 You're welcome, Amber! Hope you're enjoying them :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,@J_PopCultureFan thank you! I do several steps on them so I appreciate you noticing :),Positive,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2667,They didn't deserve that shit :))))),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,@JillyBeanYarns Morning! Thank you for RTs.  : ),Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,@LAtles49 @HP_Community our exciting news is that it's only 43 days till Hpc party :) x,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
